Wavelength (nm),Abs,Concentration,,,,,,,,,,,,,,,,,
454.9291687,0.000896994,0.00000121,,,,,,,,,,,,,,,,,
454.0122375,0.001616659,0.00000121,,,,,,,,,,,,,,,,,
452.9422607,0.001764343,0.00000121,,,,,,,,,,,,,,,,,
452.0249634,0.000999234,0.00000121,,,,,,,,,,,,,,,,,
450.9545898,0.001108738,0.00000121,,,,,,,,,,,,,,,,,
450.0369568,0.000777222,0.00000121,,,,,,,,,,,,,,,,,
448.9661865,0.00043207,0.00000121,,,,,,,,,,,,,,,,,
448.0482178,0.001481779,0.00000121,,,,,,,,,,,,,,,,,
446.9770508,0.0018404,0.00000121,,,,,,,,,,,,,,,,,
446.0587463,0.001520197,0.00000121,,,,,,,,,,,,,,,,,
444.9871826,0.000868436,0.00000121,,,,,,,,,,,,,,,,,
444.0685425,0.001996403,0.00000121,,,,,,,,,,,,,,,,,
442.996582,0.001156233,0.00000121,,,,,,,,,,,,,,,,,
441.9244385,0.001584572,0.00000121,,,,,,,,,,,,,,,,,
441.0052795,0.000302531,0.00000121,,,,,,,,,,,,,,,,,
439.9327393,0.001498013,0.00000121,,,,,,,,,,,,,,,,,
439.0132446,0.00185501,0.00000121,,,,,,,,,,,,,,,,,
437.9403076,0.002224347,0.00000121,,,,,,,,,,,,,,,,,
437.0205078,0.002359094,0.00000121,,,,,,,,,,,,,,,,,
435.9472046,0.001350264,0.00000121,,,,,,,,,,,,,,,,,
435.0270386,0.002422812,0.00000121,,,,,,,,,,,,,,,,,
433.9533386,0.003091954,0.00000121,,,,,,,,,,,,,,,,,
433.0328674,0.002930553,0.00000121,,,,,,,,,,,,,,,,,
431.9588013,0.003009578,0.00000121,,,,,,,,,,,,,,,,,
431.0379944,0.003117922,0.00000121,,,,,,,,,,,,,,,,,
429.963562,0.004066614,0.00000121,,,,,,,,,,,,,,,,,
429.0424194,0.004252748,0.00000121,,,,,,,,,,,,,,,,,
427.9675903,0.004319909,0.00000121,,,,,,,,,,,,,,,,,
427.0461426,0.005018482,0.00000121,,,,,,,,,,,,,,,,,
425.9709473,0.0052569,0.00000121,,,,,,,,,,,,,,,,,
425.0491943,0.005538969,0.00000121,,,,,,,,,,,,,,,,,
423.9736023,0.006492497,0.00000121,,,,,,,,,,,,,,,,,
423.0515137,0.006535172,0.00000121,,,,,,,,,,,,,,,,,
421.9755859,0.00794754,0.00000121,,,,,,,,,,,,,,,,,
421.0531616,0.007574333,0.00000121,,,,,,,,,,,,,,,,,
419.9768372,0.008860642,0.00000121,,,,,,,,,,,,,,,,,
419.0541382,0.009286655,0.00000121,,,,,,,,,,,,,,,,,
417.9774475,0.009529174,0.00000121,,,,,,,,,,,,,,,,,
417.0544128,0.010685119,0.00000121,,,,,,,,,,,,,,,,,
415.977356,0.011270276,0.00000121,,,,,,,,,,,,,,,,,
415.0540161,0.01181635,0.00000121,,,,,,,,,,,,,,,,,
413.976593,0.012083468,0.00000121,,,,,,,,,,,,,,,,,
413.0529175,0.014116783,0.00000121,,,,,,,,,,,,,,,,,
411.9751587,0.014738319,0.00000121,,,,,,,,,,,,,,,,,
411.051178,0.014392332,0.00000121,,,,,,,,,,,,,,,,,
409.9730225,0.014821853,0.00000121,,,,,,,,,,,,,,,,,
409.0487671,0.014421847,0.00000121,,,,,,,,,,,,,,,,,
407.9702454,0.014708595,0.00000121,,,,,,,,,,,,,,,,,
407.0456543,0.014592128,0.00000121,,,,,,,,,,,,,,,,,
405.9667969,0.014117505,0.00000121,,,,,,,,,,,,,,,,,
405.0419006,0.013452798,0.00000121,,,,,,,,,,,,,,,,,
403.9627075,0.014518007,0.00000121,,,,,,,,,,,,,,,,,
403.0375061,0.014173532,0.00000121,,,,,,,,,,,,,,,,,
401.9579163,0.013818801,0.00000121,,,,,,,,,,,,,,,,,
401.0324402,0.014141145,0.00000121,,,,,,,,,,,,,,,,,
399.9525146,0.012648128,0.00000121,,,,,,,,,,,,,,,,,
800.0465698,-0.00066109,0.00000161,,,,,,,,,,,,,,,,,
798.9385376,-0.001165839,0.00000161,,,,,,,,,,,,,,,,,
797.9685669,-0.000188564,0.00000161,,,,,,,,,,,,,,,,,
796.99823,-0.000135777,0.00000161,,,,,,,,,,,,,,,,,
796.0275269,0.000666065,0.00000161,,,,,,,,,,,,,,,,,
795.0564575,0.00055973,0.00000161,,,,,,,,,,,,,,,,,
793.946228,-7.72E-05,0.00000161,,,,,,,,,,,,,,,,,
792.9743652,-6.97E-05,0.00000161,,,,,,,,,,,,,,,,,
792.0020752,0.000348021,0.00000161,,,,,,,,,,,,,,,,,
791.02948,0.000188517,0.00000161,,,,,,,,,,,,,,,,,
790.0564575,-0.001574736,0.00000161,,,,,,,,,,,,,,,,,
788.9439697,0.001007744,0.00000161,,,,,,,,,,,,,,,,,
787.9702148,0.002459309,0.00000161,,,,,,,,,,,,,,,,,
786.9960327,0.000453552,0.00000161,,,,,,,,,,,,,,,,,
786.0214844,-0.00051405,0.00000161,,,,,,,,,,,,,,,,,
785.0465698,0.001005461,0.00000161,,,,,,,,,,,,,,,,,
783.9318848,0.001304332,0.00000161,,,,,,,,,,,,,,,,,
782.9561768,0.001769255,0.00000161,,,,,,,,,,,,,,,,,
781.9801025,-0.001258407,0.00000161,,,,,,,,,,,,,,,,,
781.0036621,0.000320975,0.00000161,,,,,,,,,,,,,,,,,
780.0268555,0.00213212,0.00000161,,,,,,,,,,,,,,,,,
779.0496826,0.001170223,0.00000161,,,,,,,,,,,,,,,,,
777.9324341,5.46E-05,0.00000161,,,,,,,,,,,,,,,,,
776.9544678,-0.001420161,0.00000161,,,,,,,,,,,,,,,,,
775.9761353,0.001122337,0.00000161,,,,,,,,,,,,,,,,,
774.9973755,0.000256865,0.00000161,,,,,,,,,,,,,,,,,
774.0183105,-0.000221113,0.00000161,,,,,,,,,,,,,,,,,
773.0388794,-8.41E-05,0.00000161,,,,,,,,,,,,,,,,,
772.059082,0.001043992,0.00000161,,,,,,,,,,,,,,,,,
770.9388428,0.0002959,0.00000161,,,,,,,,,,,,,,,,,
769.958252,-0.000802965,0.00000161,,,,,,,,,,,,,,,,,
768.9772949,0.000698006,0.00000161,,,,,,,,,,,,,,,,,
767.9959717,-0.001113893,0.00000161,,,,,,,,,,,,,,,,,
767.0143433,0.000805464,0.00000161,,,,,,,,,,,,,,,,,
766.0322876,-0.000509448,0.00000161,,,,,,,,,,,,,,,,,
765.0498657,0.000470758,0.00000161,,,,,,,,,,,,,,,,,
764.0671387,-0.000121078,0.00000161,,,,,,,,,,,,,,,,,
762.9435425,-0.00080281,0.00000161,,,,,,,,,,,,,,,,,
761.9599609,-0.00135395,0.00000161,,,,,,,,,,,,,,,,,
760.9760742,0.000352943,0.00000161,,,,,,,,,,,,,,,,,
759.9918213,0.001721277,0.00000161,,,,,,,,,,,,,,,,,
759.0072021,8.22E-05,0.00000161,,,,,,,,,,,,,,,,,
758.0222168,-0.00074989,0.00000161,,,,,,,,,,,,,,,,,
757.0369263,-0.001377948,0.00000161,,,,,,,,,,,,,,,,,
756.0512085,-0.000378133,0.00000161,,,,,,,,,,,,,,,,,
755.0651855,0.000176475,0.00000161,,,,,,,,,,,,,,,,,
753.9378052,4.25E-05,0.00000161,,,,,,,,,,,,,,,,,
752.9509888,-0.001065814,0.00000161,,,,,,,,,,,,,,,,,
751.9638672,2.08E-05,0.00000161,,,,,,,,,,,,,,,,,
750.9763184,-0.000807977,0.00000161,,,,,,,,,,,,,,,,,
749.9884644,0.000195587,0.00000161,,,,,,,,,,,,,,,,,
749.0002441,-0.000606292,0.00000161,,,,,,,,,,,,,,,,,
748.0116577,0.00199981,0.00000161,,,,,,,,,,,,,,,,,
747.0227051,-8.08E-05,0.00000161,,,,,,,,,,,,,,,,,
746.0333862,-0.000417961,0.00000161,,,,,,,,,,,,,,,,,
745.0437622,0.000667776,0.00000161,,,,,,,,,,,,,,,,,
744.053772,-0.000164293,0.00000161,,,,,,,,,,,,,,,,,
743.0634155,0.000100475,0.00000161,,,,,,,,,,,,,,,,,
741.9311523,0.00012919,0.00000161,,,,,,,,,,,,,,,,,
740.9400635,6.16E-05,0.00000161,,,,,,,,,,,,,,,,,
739.9486084,0.000770636,0.00000161,,,,,,,,,,,,,,,,,
738.9568481,-0.000277047,0.00000161,,,,,,,,,,,,,,,,,
737.9646606,-0.000498071,0.00000161,,,,,,,,,,,,,,,,,
736.972168,3.18E-05,0.00000161,,,,,,,,,,,,,,,,,
735.9793701,0.000477781,0.00000161,,,,,,,,,,,,,,,,,
734.986145,-0.000431357,0.00000161,,,,,,,,,,,,,,,,,
733.9926147,-0.000322316,0.00000161,,,,,,,,,,,,,,,,,
732.9987183,0.000751006,0.00000161,,,,,,,,,,,,,,,,,
732.0045166,0.000337218,0.00000161,,,,,,,,,,,,,,,,,
731.0099487,7.92E-05,0.00000161,,,,,,,,,,,,,,,,,
730.0150146,0.000777248,0.00000161,,,,,,,,,,,,,,,,,
729.0197144,0.000167048,0.00000161,,,,,,,,,,,,,,,,,
728.0241089,0.000796439,0.00000161,,,,,,,,,,,,,,,,,
727.0281372,0.000187429,0.00000161,,,,,,,,,,,,,,,,,
726.0318604,0.000137554,0.00000161,,,,,,,,,,,,,,,,,
725.0352173,0.000318644,0.00000161,,,,,,,,,,,,,,,,,
724.038208,6.15E-05,0.00000161,,,,,,,,,,,,,,,,,
723.0408936,0.00028616,0.00000161,,,,,,,,,,,,,,,,,
722.0432129,-7.08E-05,0.00000161,,,,,,,,,,,,,,,,,
721.0452271,0.000437693,0.00000161,,,,,,,,,,,,,,,,,
720.046875,0.000938915,0.00000161,,,,,,,,,,,,,,,,,
719.0481567,0.000624378,0.00000161,,,,,,,,,,,,,,,,,
718.0491333,-0.000327231,0.00000161,,,,,,,,,,,,,,,,,
717.0498047,0.000255052,0.00000161,,,,,,,,,,,,,,,,,
716.0500488,0.000710815,0.00000161,,,,,,,,,,,,,,,,,
715.0500488,3.84E-05,0.00000161,,,,,,,,,,,,,,,,,
714.0496216,0.000679831,0.00000161,,,,,,,,,,,,,,,,,
713.0489502,0.000308541,0.00000161,,,,,,,,,,,,,,,,,
712.0478516,-0.000156685,0.00000161,,,,,,,,,,,,,,,,,
711.0464478,-0.000244864,0.00000161,,,,,,,,,,,,,,,,,
710.0447388,0.000142888,0.00000161,,,,,,,,,,,,,,,,,
709.0426636,0.000259999,0.00000161,,,,,,,,,,,,,,,,,
708.0402832,0.001367766,0.00000161,,,,,,,,,,,,,,,,,
707.0375366,0.000705059,0.00000161,,,,,,,,,,,,,,,,,
706.0344849,0.001172274,0.00000161,,,,,,,,,,,,,,,,,
705.0310669,0.000701144,0.00000161,,,,,,,,,,,,,,,,,
704.0273438,0.00022322,0.00000161,,,,,,,,,,,,,,,,,
703.0232544,0.000567688,0.00000161,,,,,,,,,,,,,,,,,
702.0188599,0.000722509,0.00000161,,,,,,,,,,,,,,,,,
701.0140991,0.000398102,0.00000161,,,,,,,,,,,,,,,,,
700.0090332,0.000656317,0.00000161,,,,,,,,,,,,,,,,,
699.0036621,0.001590287,0.00000161,,,,,,,,,,,,,,,,,
697.9979248,0.001207316,0.00000161,,,,,,,,,,,,,,,,,
696.9918823,0.001451909,0.00000161,,,,,,,,,,,,,,,,,
695.9854736,0.000595371,0.00000161,,,,,,,,,,,,,,,,,
694.9787598,0.001527964,0.00000161,,,,,,,,,,,,,,,,,
693.9717407,0.001488922,0.00000161,,,,,,,,,,,,,,,,,
692.9643555,0.001592782,0.00000161,,,,,,,,,,,,,,,,,
691.956665,0.001949362,0.00000161,,,,,,,,,,,,,,,,,
690.9486694,0.002026778,0.00000161,,,,,,,,,,,,,,,,,
689.9403076,0.001532899,0.00000161,,,,,,,,,,,,,,,,,
688.9316406,0.002215345,0.00000161,,,,,,,,,,,,,,,,,
688.0667725,0.002229733,0.00000161,,,,,,,,,,,,,,,,,
687.0574951,0.00260754,0.00000161,,,,,,,,,,,,,,,,,
686.0479126,0.003357464,0.00000161,,,,,,,,,,,,,,,,,
685.0379639,0.002265745,0.00000161,,,,,,,,,,,,,,,,,
684.02771,0.002637229,0.00000161,,,,,,,,,,,,,,,,,
683.0171509,0.003831721,0.00000161,,,,,,,,,,,,,,,,,
682.0062256,0.005070676,0.00000161,,,,,,,,,,,,,,,,,
680.9949951,0.004469377,0.00000161,,,,,,,,,,,,,,,,,
679.9834595,0.005187263,0.00000161,,,,,,,,,,,,,,,,,
678.9716187,0.006140281,0.00000161,,,,,,,,,,,,,,,,,
677.9594116,0.006461887,0.00000161,,,,,,,,,,,,,,,,,
676.9468994,0.006521297,0.00000161,,,,,,,,,,,,,,,,,
675.934082,0.00698466,0.00000161,,,,,,,,,,,,,,,,,
675.0656738,0.00829558,0.00000161,,,,,,,,,,,,,,,,,
674.0523071,0.008882809,0.00000161,,,,,,,,,,,,,,,,,
673.0385742,0.009053522,0.00000161,,,,,,,,,,,,,,,,,
672.0244751,0.010809407,0.00000161,,,,,,,,,,,,,,,,,
671.0101318,0.011245916,0.00000161,,,,,,,,,,,,,,,,,
669.9954224,0.012742402,0.00000161,,,,,,,,,,,,,,,,,
668.9804077,0.014538323,0.00000161,,,,,,,,,,,,,,,,,
667.9650879,0.015775092,0.00000161,,,,,,,,,,,,,,,,,
666.9494629,0.016944546,0.00000161,,,,,,,,,,,,,,,,,
665.9335327,0.019310158,0.00000161,,,,,,,,,,,,,,,,,
665.062439,0.020803183,0.00000161,,,,,,,,,,,,,,,,,
664.0458984,0.022197496,0.00000161,,,,,,,,,,,,,,,,,
663.0290527,0.024606273,0.00000161,,,,,,,,,,,,,,,,,
662.0119019,0.027544353,0.00000161,,,,,,,,,,,,,,,,,
660.9944458,0.030014312,0.00000161,,,,,,,,,,,,,,,,,
659.9766235,0.032545045,0.00000161,,,,,,,,,,,,,,,,,
658.9585571,0.035742618,0.00000161,,,,,,,,,,,,,,,,,
657.9401245,0.038974069,0.00000161,,,,,,,,,,,,,,,,,
657.0669556,0.042114474,0.00000161,,,,,,,,,,,,,,,,,
656.0479736,0.046461191,0.00000161,,,,,,,,,,,,,,,,,
655.0286865,0.050144158,0.00000161,,,,,,,,,,,,,,,,,
654.0090332,0.054972712,0.00000161,,,,,,,,,,,,,,,,,
652.9891357,0.059043478,0.00000161,,,,,,,,,,,,,,,,,
651.9689331,0.063802719,0.00000161,,,,,,,,,,,,,,,,,
650.9483643,0.069452412,0.00000161,,,,,,,,,,,,,,,,,
649.9275513,0.074870959,0.00000161,,,,,,,,,,,,,,,,,
649.0523071,0.081619337,0.00000161,,,,,,,,,,,,,,,,,
648.0308838,0.086816333,0.00000161,,,,,,,,,,,,,,,,,
647.0091553,0.092647612,0.00000161,,,,,,,,,,,,,,,,,
645.9871216,0.099173151,0.00000161,,,,,,,,,,,,,,,,,
644.9648438,0.103308521,0.00000161,,,,,,,,,,,,,,,,,
643.9421997,0.110731944,0.00000161,,,,,,,,,,,,,,,,,
643.0653687,0.116729274,0.00000161,,,,,,,,,,,,,,,,,
642.0421753,0.122958429,0.00000161,,,,,,,,,,,,,,,,,
641.0186768,0.128944352,0.00000161,,,,,,,,,,,,,,,,,
639.994873,0.133801132,0.00000161,,,,,,,,,,,,,,,,,
638.9707642,0.140767336,0.00000161,,,,,,,,,,,,,,,,,
637.9464111,0.145133928,0.00000161,,,,,,,,,,,,,,,,,
637.0680542,0.149358481,0.00000161,,,,,,,,,,,,,,,,,
636.0430908,0.15359436,0.00000161,,,,,,,,,,,,,,,,,
635.0178223,0.159995005,0.00000161,,,,,,,,,,,,,,,,,
633.9922485,0.163124785,0.00000161,,,,,,,,,,,,,,,,,
632.9664307,0.166339308,0.00000161,,,,,,,,,,,,,,,,,
631.9402466,0.168690845,0.00000161,,,,,,,,,,,,,,,,,
631.0604248,0.169081226,0.00000161,,,,,,,,,,,,,,,,,
630.0336914,0.169677094,0.00000161,,,,,,,,,,,,,,,,,
629.0067139,0.170070887,0.00000161,,,,,,,,,,,,,,,,,
627.9793701,0.170402259,0.00000161,,,,,,,,,,,,,,,,,
626.9517822,0.170112431,0.00000161,,,,,,,,,,,,,,,,,
626.0707397,0.168863341,0.00000161,,,,,,,,,,,,,,,,,
625.0425415,0.166441158,0.00000161,,,,,,,,,,,,,,,,,
624.0140991,0.163821951,0.00000161,,,,,,,,,,,,,,,,,
622.9853516,0.161110804,0.00000161,,,,,,,,,,,,,,,,,
621.9562988,0.157687217,0.00000161,,,,,,,,,,,,,,,,,
620.9269409,0.153429404,0.00000161,,,,,,,,,,,,,,,,,
620.0444336,0.151000708,0.00000161,,,,,,,,,,,,,,,,,
619.0145874,0.146567524,0.00000161,,,,,,,,,,,,,,,,,
617.984375,0.142157406,0.00000161,,,,,,,,,,,,,,,,,
616.9539185,0.138450205,0.00000161,,,,,,,,,,,,,,,,,
616.0704346,0.134158507,0.00000161,,,,,,,,,,,,,,,,,
615.0394287,0.128595829,0.00000161,,,,,,,,,,,,,,,,,
614.0081177,0.124368966,0.00000161,,,,,,,,,,,,,,,,,
612.9765015,0.120187208,0.00000161,,,,,,,,,,,,,,,,,
611.9446411,0.116206527,0.00000161,,,,,,,,,,,,,,,,,
611.0599365,0.112581074,0.00000161,,,,,,,,,,,,,,,,,
610.0275269,0.108237311,0.00000161,,,,,,,,,,,,,,,,,
608.994812,0.104152612,0.00000161,,,,,,,,,,,,,,,,,
607.961853,0.099168271,0.00000161,,,,,,,,,,,,,,,,,
606.9285278,0.096156664,0.00000161,,,,,,,,,,,,,,,,,
606.0426636,0.092624255,0.00000161,,,,,,,,,,,,,,,,,
605.0088501,0.088616684,0.00000161,,,,,,,,,,,,,,,,,
603.9747314,0.085942544,0.00000161,,,,,,,,,,,,,,,,,
602.9403687,0.0827526,0.00000161,,,,,,,,,,,,,,,,,
602.0535278,0.080408558,0.00000161,,,,,,,,,,,,,,,,,
601.0186157,0.077542447,0.00000161,,,,,,,,,,,,,,,,,
599.9833984,0.07550399,0.00000161,,,,,,,,,,,,,,,,,
598.947937,0.072575048,0.00000161,,,,,,,,,,,,,,,,,
598.0601807,0.071387321,0.00000161,,,,,,,,,,,,,,,,,
597.0241699,0.069365092,0.00000161,,,,,,,,,,,,,,,,,
595.987854,0.066837266,0.00000161,,,,,,,,,,,,,,,,,
594.9512939,0.065050788,0.00000161,,,,,,,,,,,,,,,,,
594.062561,0.063814916,0.00000161,,,,,,,,,,,,,,,,,
593.0255127,0.062470034,0.00000161,,,,,,,,,,,,,,,,,
591.9880981,0.062049497,0.00000161,,,,,,,,,,,,,,,,,
590.9505005,0.059829205,0.00000161,,,,,,,,,,,,,,,,,
590.0608521,0.060323849,0.00000161,,,,,,,,,,,,,,,,,
589.022644,0.057911102,0.00000161,,,,,,,,,,,,,,,,,
587.9841919,0.056489289,0.00000161,,,,,,,,,,,,,,,,,
586.9454956,0.056428589,0.00000161,,,,,,,,,,,,,,,,,
586.0549316,0.055309705,0.00000161,,,,,,,,,,,,,,,,,
585.015686,0.054402225,0.00000161,,,,,,,,,,,,,,,,,
583.9761963,0.052642055,0.00000161,,,,,,,,,,,,,,,,,
582.9364014,0.051919855,0.00000161,,,,,,,,,,,,,,,,,
582.0449219,0.05034994,0.00000161,,,,,,,,,,,,,,,,,
581.0046387,0.049255487,0.00000161,,,,,,,,,,,,,,,,,
579.9640503,0.047947533,0.00000161,,,,,,,,,,,,,,,,,
579.0718994,0.047852755,0.00000161,,,,,,,,,,,,,,,,,
578.0308228,0.045570187,0.00000161,,,,,,,,,,,,,,,,,
576.9894409,0.044169888,0.00000161,,,,,,,,,,,,,,,,,
575.9478149,0.043231774,0.00000161,,,,,,,,,,,,,,,,,
575.0548096,0.042365484,0.00000161,,,,,,,,,,,,,,,,,
574.0126343,0.041059334,0.00000161,,,,,,,,,,,,,,,,,
572.9702148,0.040269863,0.00000161,,,,,,,,,,,,,,,,,
571.9275513,0.037854016,0.00000161,,,,,,,,,,,,,,,,,
571.0336304,0.036456432,0.00000161,,,,,,,,,,,,,,,,,
569.9904785,0.036194496,0.00000161,,,,,,,,,,,,,,,,,
568.9470215,0.034451161,0.00000161,,,,,,,,,,,,,,,,,
568.0524292,0.033041369,0.00000161,,,,,,,,,,,,,,,,,
567.0084839,0.032407407,0.00000161,,,,,,,,,,,,,,,,,
565.9642334,0.030079085,0.00000161,,,,,,,,,,,,,,,,,
565.0689697,0.029655833,0.00000161,,,,,,,,,,,,,,,,,
564.024292,0.028244535,0.00000161,,,,,,,,,,,,,,,,,
562.9793091,0.026927916,0.00000161,,,,,,,,,,,,,,,,,
561.934021,0.026596632,0.00000161,,,,,,,,,,,,,,,,,
561.0379028,0.024252009,0.00000161,,,,,,,,,,,,,,,,,
559.9921875,0.024261726,0.00000161,,,,,,,,,,,,,,,,,
558.946167,0.022758065,0.00000161,,,,,,,,,,,,,,,,,
558.0493774,0.021673186,0.00000161,,,,,,,,,,,,,,,,,
557.0029297,0.020722808,0.00000161,,,,,,,,,,,,,,,,,
555.9561157,0.020545222,0.00000161,,,,,,,,,,,,,,,,,
555.0587158,0.019504784,0.00000161,,,,,,,,,,,,,,,,,
554.0114746,0.018211171,0.00000161,,,,,,,,,,,,,,,,,
552.9639893,0.017965076,0.00000161,,,,,,,,,,,,,,,,,
552.065918,0.0174424,0.00000161,,,,,,,,,,,,,,,,,
551.0178833,0.016834825,0.00000161,,,,,,,,,,,,,,,,,
549.9696655,0.015669959,0.00000161,,,,,,,,,,,,,,,,,
549.0709839,0.015224184,0.00000161,,,,,,,,,,,,,,,,,
548.0222168,0.013760175,0.00000161,,,,,,,,,,,,,,,,,
546.9732056,0.013269966,0.00000161,,,,,,,,,,,,,,,,,
546.0739136,0.012574791,0.00000161,,,,,,,,,,,,,,,,,
545.0244141,0.01198657,0.00000161,,,,,,,,,,,,,,,,,
543.9746704,0.01254588,0.00000161,,,,,,,,,,,,,,,,,
543.074707,0.011170902,0.00000161,,,,,,,,,,,,,,,,,
542.0245361,0.011441452,0.00000161,,,,,,,,,,,,,,,,,
540.9740601,0.010258422,0.00000161,,,,,,,,,,,,,,,,,
540.0734863,0.010358754,0.00000161,,,,,,,,,,,,,,,,,
539.022522,0.009707818,0.00000161,,,,,,,,,,,,,,,,,
537.9713135,0.008962184,0.00000161,,,,,,,,,,,,,,,,,
537.0701294,0.009601443,0.00000161,,,,,,,,,,,,,,,,,
536.0184326,0.009098193,0.00000161,,,,,,,,,,,,,,,,,
534.9665527,0.008243049,0.00000161,,,,,,,,,,,,,,,,,
534.0646973,0.008147452,0.00000161,,,,,,,,,,,,,,,,,
533.0123291,0.007269512,0.00000161,,,,,,,,,,,,,,,,,
531.9596558,0.006441367,0.00000161,,,,,,,,,,,,,,,,,
531.0571899,0.006553146,0.00000161,,,,,,,,,,,,,,,,,
530.0040894,0.006265559,0.00000161,,,,,,,,,,,,,,,,,
528.9507446,0.005723926,0.00000161,,,,,,,,,,,,,,,,,
528.0476685,0.005906914,0.00000161,,,,,,,,,,,,,,,,,
526.9938965,0.004907805,0.00000161,,,,,,,,,,,,,,,,,
525.9398193,0.005253966,0.00000161,,,,,,,,,,,,,,,,,
525.0361328,0.004305974,0.00000161,,,,,,,,,,,,,,,,,
523.9816284,0.004172268,0.00000161,,,,,,,,,,,,,,,,,
522.9268188,0.004518654,0.00000161,,,,,,,,,,,,,,,,,
522.022522,0.003339047,0.00000161,,,,,,,,,,,,,,,,,
520.9672852,0.00367396,0.00000161,,,,,,,,,,,,,,,,,
520.0626221,0.003272872,0.00000161,,,,,,,,,,,,,,,,,
519.006958,0.003342046,0.00000161,,,,,,,,,,,,,,,,,
517.9509888,0.003583565,0.00000161,,,,,,,,,,,,,,,,,
517.0457153,0.00249193,0.00000161,,,,,,,,,,,,,,,,,
515.9893188,0.0027342,0.00000161,,,,,,,,,,,,,,,,,
514.9326782,0.002469592,0.00000161,,,,,,,,,,,,,,,,,
514.0267944,0.002411359,0.00000161,,,,,,,,,,,,,,,,,
512.9697266,0.000955829,0.00000161,,,,,,,,,,,,,,,,,
512.0634766,0.002169373,0.00000161,,,,,,,,,,,,,,,,,
511.0059509,0.00224139,0.00000161,,,,,,,,,,,,,,,,,
509.9481506,0.002145621,0.00000161,,,,,,,,,,,,,,,,,
509.0413208,0.0016151,0.00000161,,,,,,,,,,,,,,,,,
507.9830933,0.001309706,0.00000161,,,,,,,,,,,,,,,,,
506.9246216,0.002272303,0.00000161,,,,,,,,,,,,,,,,,
506.0171814,0.00102038,0.00000161,,,,,,,,,,,,,,,,,
504.9582825,0.001664573,0.00000161,,,,,,,,,,,,,,,,,
504.0504456,0.001446793,0.00000161,,,,,,,,,,,,,,,,,
502.9910889,0.001026737,0.00000161,,,,,,,,,,,,,,,,,
501.9315186,0.001015787,0.00000161,,,,,,,,,,,,,,,,,
501.0231018,0.001223124,0.00000161,,,,,,,,,,,,,,,,,
499.9630737,0.001600836,0.00000161,,,,,,,,,,,,,,,,,
499.0542908,0.001602966,0.00000161,,,,,,,,,,,,,,,,,
497.9938354,0.001050194,0.00000161,,,,,,,,,,,,,,,,,
496.933136,0.000796153,0.00000161,,,,,,,,,,,,,,,,,
496.0237732,0.000327529,0.00000161,,,,,,,,,,,,,,,,,
494.9626465,0.000431604,0.00000161,,,,,,,,,,,,,,,,,
494.052887,0.000276213,0.00000161,,,,,,,,,,,,,,,,,
492.991333,0.000549544,0.00000161,,,,,,,,,,,,,,,,,
491.9295349,-9.57E-05,0.00000161,,,,,,,,,,,,,,,,,
491.0192261,-0.000583543,0.00000161,,,,,,,,,,,,,,,,,
489.9570007,-0.000221476,0.00000161,,,,,,,,,,,,,,,,,
489.0463257,0.000403776,0.00000161,,,,,,,,,,,,,,,,,
487.9836426,0.000259973,0.00000161,,,,,,,,,,,,,,,,,
487.0726013,0.000556983,0.00000161,,,,,,,,,,,,,,,,,
486.0095215,0.000444171,0.00000161,,,,,,,,,,,,,,,,,
484.9461975,0.000224127,0.00000161,,,,,,,,,,,,,,,,,
484.0346069,0.000396625,0.00000161,,,,,,,,,,,,,,,,,
482.9708557,0.000745016,0.00000161,,,,,,,,,,,,,,,,,
482.0588989,0.000221796,0.00000161,,,,,,,,,,,,,,,,,
480.9947205,0.000221252,0.00000161,,,,,,,,,,,,,,,,,
479.9303284,-0.000201398,0.00000161,,,,,,,,,,,,,,,,,
479.0177917,0.000509035,0.00000161,,,,,,,,,,,,,,,,,
477.9529724,0.000831217,0.00000161,,,,,,,,,,,,,,,,,
477.0401001,0.000105602,0.00000161,,,,,,,,,,,,,,,,,
475.9748535,0.00040077,0.00000161,,,,,,,,,,,,,,,,,
475.061615,0.000891106,0.00000161,,,,,,,,,,,,,,,,,
473.9959717,0.000652609,0.00000161,,,,,,,,,,,,,,,,,
472.9300842,0.000113861,0.00000161,,,,,,,,,,,,,,,,,
472.0162964,-4.33E-05,0.00000161,,,,,,,,,,,,,,,,,
470.9500122,-0.000425564,0.00000161,,,,,,,,,,,,,,,,,
470.0358582,-0.000298363,0.00000161,,,,,,,,,,,,,,,,,
468.9691467,-0.000802396,0.00000161,,,,,,,,,,,,,,,,,
468.054657,0.000459667,0.00000161,,,,,,,,,,,,,,,,,
466.9875488,0.000676694,0.00000161,,,,,,,,,,,,,,,,,
466.0726929,0.000507351,0.00000161,,,,,,,,,,,,,,,,,
465.0051575,0.000353435,0.00000161,,,,,,,,,,,,,,,,,
463.9374084,0.000766201,0.00000161,,,,,,,,,,,,,,,,,
463.0220337,0.000761637,0.00000161,,,,,,,,,,,,,,,,,
461.9538879,9.55E-06,0.00000161,,,,,,,,,,,,,,,,,
461.038147,-0.000211954,0.00000161,,,,,,,,,,,,,,,,,
459.9696045,-0.000201501,0.00000161,,,,,,,,,,,,,,,,,
459.0534973,-0.000357286,0.00000161,,,,,,,,,,,,,,,,,
