Wavelength (nm),Abs,Concentration
754.9556274,0.002804253,0.000000808
753.9663086,0.002459387,0.000000808
752.9766235,0.003092789,0.000000808
751.9865723,0.002270143,0.000000808
750.9962158,0.003037808,0.000000808
750.0054932,0.003157136,0.000000808
749.0144043,0.003939616,0.000000808
748.0229492,0.003157084,0.000000808
747.0311279,0.00362598,0.000000808
746.0390015,0.002992844,0.000000808
745.0465088,0.003221781,0.000000808
744.0536499,0.003911275,0.000000808
743.0604248,0.00428898,0.000000808
742.0668945,0.003756907,0.000000808
740.9309692,0.003809575,0.000000808
739.9366455,0.004169106,0.000000808
738.9420166,0.005175212,0.000000808
737.9470215,0.003786465,0.000000808
736.9516602,0.004452247,0.000000808
735.9559326,0.003587271,0.000000808
734.9598999,0.004422931,0.000000808
733.963501,0.004248696,0.000000808
732.9667969,0.004446807,0.000000808
731.9696655,0.004103431,0.000000808
730.972229,0.004275674,0.000000808
729.9744873,0.004552554,0.000000808
728.9763794,0.004460564,0.000000808
727.9779053,0.003863452,0.000000808
726.9790649,0.004454601,0.000000808
725.9799194,0.004844453,0.000000808
724.9804077,0.004822099,0.000000808
723.9805908,0.004393146,0.000000808
722.9804077,0.004717595,0.000000808
721.9798584,0.00477271,0.000000808
720.9790039,0.00531929,0.000000808
719.9778442,0.004393695,0.000000808
718.9762573,0.004963546,0.000000808
717.9744263,0.005322198,0.000000808
716.972168,0.005050824,0.000000808
715.9696045,0.005280586,0.000000808
714.9667358,0.005449653,0.000000808
713.963501,0.005454764,0.000000808
712.9598999,0.005239765,0.000000808
711.9559937,0.005859632,0.000000808
710.9517822,0.00580973,0.000000808
709.9472046,0.004998974,0.000000808
708.9422607,0.004869819,0.000000808
707.9370117,0.005336612,0.000000808
706.9314575,0.005497415,0.000000808
706.0692139,0.005420505,0.000000808
705.0630493,0.005500561,0.000000808
704.0565186,0.005464227,0.000000808
703.0496216,0.005716687,0.000000808
702.0424194,0.005517497,0.000000808
701.0349121,0.005605175,0.000000808
700.0270386,0.005297645,0.000000808
699.0188599,0.005496026,0.000000808
698.0103149,0.005238638,0.000000808
697.0014648,0.005596837,0.000000808
695.9923096,0.005575126,0.000000808
694.9827881,0.004987583,0.000000808
693.9729614,0.005272752,0.000000808
692.9627686,0.005195279,0.000000808
691.9522705,0.004965012,0.000000808
690.9414673,0.005312083,0.000000808
689.9302979,0.004782655,0.000000808
689.0633545,0.005454948,0.000000808
688.0516357,0.005377364,0.000000808
687.0395508,0.004723143,0.000000808
686.0271606,0.004723614,0.000000808
685.0144043,0.004570317,0.000000808
684.0013428,0.004865107,0.000000808
682.9879761,0.00447249,0.000000808
681.9743042,0.004245219,0.000000808
680.9602661,0.004610578,0.000000808
679.9459229,0.004576804,0.000000808
678.9312744,0.00462345,0.000000808
678.0613403,0.004147492,0.000000808
677.0460815,0.003858202,0.000000808
676.0305176,0.003413215,0.000000808
675.0146484,0.003873795,0.000000808
673.9984131,0.003804039,0.000000808
672.9818726,0.003051624,0.000000808
671.9650269,0.003182221,0.000000808
670.947876,0.0021848,0.000000808
669.9304199,0.00297439,0.000000808
669.0580444,0.003040598,0.000000808
668.039978,0.002741233,0.000000808
667.0216064,0.002363648,0.000000808
666.0028687,0.002521611,0.000000808
664.9838867,0.001956955,0.000000808
663.9645386,0.002111856,0.000000808
662.9448853,0.001832393,0.000000808
662.0706787,0.002163649,0.000000808
661.0504761,0.001546226,0.000000808
660.0299072,0.001559241,0.000000808
659.0090942,0.000640321,0.000000808
657.987915,0.001275071,0.000000808
656.9664917,0.001040905,0.000000808
655.9447021,0.000477263,0.000000808
655.0686646,0.001088859,0.000000808
654.0463257,-0.000246934,0.000000808
653.0236206,0.000540136,0.000000808
652.0006714,0.000652143,0.000000808
650.977417,0.000439792,0.000000808
649.9537964,0.00067475,0.000000808
648.9299316,0.00065992,0.000000808
648.052063,-2.47E-05,0.000000808
647.0275879,0.000416498,0.000000808
646.0028687,0.0002399,0.000000808
644.9777832,-0.000372339,0.000000808
643.9523926,6.12E-05,0.000000808
642.9267578,0.000131469,0.000000808
642.0473633,0.000534952,0.000000808
641.0211182,0.000224904,0.000000808
639.9945679,0.000444845,0.000000808
638.9677124,0.000406134,0.000000808
637.9405518,0.000189553,0.000000808
637.0599365,0.000207914,0.000000808
636.0322266,0.000304681,0.000000808
635.0042114,-0.000108811,0.000000808
633.9758911,0.000396987,0.000000808
632.9473267,0.000661761,0.000000808
632.0654297,0.000439067,0.000000808
631.0362549,-0.000340008,0.000000808
630.0067749,0.000287688,0.000000808
628.9770508,0.000299319,0.000000808
627.9470215,3.86E-05,0.000000808
627.0638428,-8.56E-05,0.000000808
626.0332642,0.000294786,0.000000808
625.0023804,0.000294035,0.000000808
623.9711914,-2.08E-05,0.000000808
622.9396973,-0.000128065,0.000000808
622.0552979,-0.000546988,0.000000808
621.0233154,-6.25E-05,0.000000808
619.9909668,4.06E-06,0.000000808
618.958374,0.000127404,0.000000808
618.072998,0.000156017,0.000000808
617.039856,0.000401573,0.000000808
616.0064087,0.000147575,0.000000808
614.9726563,-3.63E-05,0.000000808
613.9386597,4.80E-05,0.000000808
613.052124,8.44E-05,0.000000808
612.0175171,0.000526088,0.000000808
610.982666,0.000243526,0.000000808
609.9475098,0.000225888,0.000000808
609.0599976,0.000398982,0.000000808
608.024353,0.000835029,0.000000808
606.9884033,-3.30E-05,0.000000808
605.9521484,0.000364731,0.000000808
605.0636597,0.000339316,0.000000808
604.0269165,0.000197969,0.000000808
602.9898071,0.000438963,0.000000808
601.9524536,0.000361026,0.000000808
601.0631104,-0.000290602,0.000000808
600.0252075,-9.70E-05,0.000000808
598.9870605,0.000132893,0.000000808
597.9486084,0.000727487,0.000000808
597.0582886,0.000729095,0.000000808
596.0192871,0.000573701,0.000000808
594.9800415,0.000527203,0.000000808
593.9404907,2.75E-05,0.000000808
593.0492554,9.32E-05,0.000000808
592.0092163,0.000461792,0.000000808
590.9688721,0.000245986,0.000000808
589.9282227,0.000140376,0.000000808
589.0360718,0.000261553,0.000000808
587.9949341,-4.81E-06,0.000000808
586.9535522,0.000224515,0.000000808
586.0606689,0.000544983,0.000000808
585.0187378,0.000421473,0.000000808
583.9765625,0.000126083,0.000000808
582.934082,0.000408828,0.000000808
582.0403442,0.00035828,0.000000808
580.9973145,6.29E-05,0.000000808
579.9541016,-0.000153787,0.000000808
579.0596313,3.37E-07,0.000000808
578.0158691,0.00049206,0.000000808
576.9718018,0.000381831,0.000000808
575.9274902,0.000182016,0.000000808
575.0321655,-4.28E-05,0.000000808
573.9873657,-0.000262508,0.000000808
572.9422607,-3.68E-05,0.000000808
572.0462646,-0.000167657,0.000000808
571.0006714,0.000185098,0.000000808
569.954834,0.000387323,0.000000808
569.0581665,0.000203822,0.000000808
568.0117798,0.000218947,0.000000808
566.9651489,0.000349109,0.000000808
566.0678711,0.000160341,0.000000808
565.020752,0.000134421,0.000000808
563.9733276,0.000852459,0.000000808
562.9256592,0.00018023,0.000000808
562.0274658,-0.00039003,0.000000808
560.9793091,-0.000138106,0.000000808
559.9309082,0.000495585,0.000000808
559.0320435,-8.02E-05,0.000000808
557.9831543,-0.000307675,0.000000808
556.934021,-0.000151665,0.000000808
556.0344849,7.11E-05,0.000000808
554.9848633,4.25E-06,0.000000808
553.9349365,0.000373514,0.000000808
553.03479,7.26E-05,0.000000808
551.984375,2.55E-05,0.000000808
550.9337158,0.000617768,0.000000808
550.032959,0.000100708,0.000000808
548.9818115,0.000341933,0.000000808
547.9304199,0.000268002,0.000000808
547.0289917,-0.000150113,0.000000808
545.9771118,0.000195405,0.000000808
544.9249878,-0.00038884,0.000000808
544.0229492,0.000316882,0.000000808
542.9702759,0.000208821,0.000000808
542.0678711,0.000465109,0.000000808
541.0147705,0.000187973,0.000000808
539.9614258,0.000336674,0.000000808
539.0583496,0.000472806,0.000000808
538.0045166,-5.61E-05,0.000000808
536.9504395,0.000200326,0.000000808
536.0467529,0.000516732,0.000000808
534.9921875,0.000482238,0.000000808
533.9373779,-0.000272545,0.000000808
533.0330811,7.14E-05,0.000000808
531.9777832,-0.000268251,0.000000808
531.0731201,1.69E-05,0.000000808
530.017334,0.000142733,0.000000808
528.9613647,-0.000181423,0.000000808
528.0560303,-0.000324954,0.000000808
526.9995728,3.63E-05,0.000000808
525.9429321,0.000273805,0.000000808
525.0369873,0.00029476,0.000000808
523.9797974,-0.000167139,0.000000808
523.0734863,0.000258548,0.000000808
522.0158691,0.000151174,0.000000808
520.9580078,0.000114742,0.000000808
520.0510864,7.08E-05,0.000000808
518.9927368,0.000123442,0.000000808
517.9342041,0.000355871,0.000000808
517.0266724,-0.000103739,0.000000808
515.9676514,0.000165546,0.000000808
515.0596924,0.000145866,0.000000808
514.0002441,0.000155577,0.000000808
512.9405518,2.34E-05,0.000000808
512.0319824,0.000164303,0.000000808
510.9718628,-6.69E-05,0.000000808
510.0629578,0.000163345,0.000000808
509.0023499,0.000189319,0.000000808
507.9414978,0.000237517,0.000000808
507.0320129,0.00038836,0.000000808
505.9707031,0.000330482,0.000000808
505.0608521,0.000111635,0.000000808
503.999115,0.00033183,0.000000808
502.9371338,0.000572509,0.000000808
502.0266724,0.00049758,0.000000808
500.9642639,0.000652946,0.000000808
500.0534363,0.000773514,0.000000808
498.9905701,0.00080121,0.000000808
497.9274902,0.001153482,0.000000808
497.0160828,0.001021833,0.000000808
495.9525452,0.001232132,0.000000808
495.0407715,0.001448429,0.000000808
493.9768066,0.001574985,0.000000808
493.0646667,0.001654647,0.000000808
492.0002747,0.002387048,0.000000808
490.9356384,0.002296061,0.000000808
490.0229187,0.002293875,0.000000808
488.9578857,0.002655564,0.000000808
488.0447998,0.003131115,0.000000808
486.9793091,0.003246843,0.000000808
486.0658569,0.003545747,0.000000808
484.999939,0.003891007,0.000000808
483.9338074,0.004258812,0.000000808
483.0197754,0.004363206,0.000000808
481.9532166,0.004537435,0.000000808
481.0388489,0.005064207,0.000000808
479.9718628,0.005456127,0.000000808
479.0571289,0.006104025,0.000000808
477.9897156,0.006126497,0.000000808
477.0746155,0.006535539,0.000000808
476.0068054,0.006683092,0.000000808
474.9387512,0.007221449,0.000000808
474.0231018,0.007495053,0.000000808
472.9546509,0.007658686,0.000000808
472.0386353,0.00787921,0.000000808
470.9697571,0.008236877,0.000000808
470.0534058,0.008742457,0.000000808
468.9841003,0.008866614,0.000000808
468.0674133,0.009173483,0.000000808
466.9977112,0.009547433,0.000000808
465.9277649,0.010080453,0.000000808
465.0105286,0.010237722,0.000000808
463.9401855,0.010365832,0.000000808
463.0226135,0.0110399,0.000000808
461.9518738,0.011233882,0.000000808
461.033905,0.011584327,0.000000808
459.9627686,0.011662975,0.000000808
459.0444946,0.012279143,0.000000808
457.9729309,0.012271847,0.000000808
457.0542908,0.012618493,0.000000808
455.9823608,0.012733473,0.000000808
455.063385,0.013266924,0.000000808
453.9910278,0.013369502,0.000000808
453.0717163,0.013750583,0.000000808
451.9989624,0.014033706,0.000000808
450.9260254,0.014164492,0.000000808
450.0061646,0.015061106,0.000000808
448.9328308,0.01488381,0.000000808
448.0126343,0.015166467,0.000000808
446.9389038,0.015366244,0.000000808
446.0183716,0.015476454,0.000000808
444.9442444,0.015637407,0.000000808
444.023407,0.015740976,0.000000808
442.9488831,0.016060587,0.000000808
442.0276794,0.015901463,0.000000808
440.9527893,0.016442534,0.000000808
440.03125,0.016213346,0.000000808
438.9559631,0.01642772,0.000000808
438.0341187,0.016626948,0.000000808
436.9584351,0.017060436,0.000000808
436.0362549,0.016645212,0.000000808
434.9602051,0.016983228,0.000000808
434.0376892,0.017344864,0.000000808
432.9612427,0.01698067,0.000000808
432.0384216,0.017109115,0.000000808
430.9615784,0.017522519,0.000000808
430.0384521,0.017240858,0.000000808
428.9612427,0.017389344,0.000000808
428.0377502,0.017475195,0.000000808
426.9601746,0.01762015,0.000000808
426.036377,0.017660724,0.000000808
424.9584351,0.017599421,0.000000808
424.0343323,0.016923176,0.000000808
422.9559937,0.017375199,0.000000808
422.0315552,0.017533354,0.000000808
420.9528809,0.017105777,0.000000808
420.0281067,0.017245572,0.000000808
418.9490662,0.017222058,0.000000808
418.0239868,0.017060004,0.000000808
416.9445496,0.01721018,0.000000808
416.019165,0.016918924,0.000000808
414.9393921,0.017437199,0.000000808
414.0137024,0.016835712,0.000000808
412.9335327,0.016135348,0.000000808
412.0075378,0.016385326,0.000000808
410.927002,0.016231377,0.000000808
410.0007019,0.016365649,0.000000808
409.0742493,0.016003698,0.000000808
407.9931946,0.01615547,0.000000808
407.0664368,0.015757699,0.000000808
405.9850464,0.015582534,0.000000808
405.0579834,0.0154977,0.000000808
403.9762268,0.015687082,0.000000808
403.0488281,0.015564503,0.000000808
401.9667358,0.015335377,0.000000808
401.0390625,0.015036612,0.000000808
399.956604,0.014979857,0.000000808
399.0286255,0.015208098,0.000000808
397.9458008,0.014012719,0.000000808
397.0175476,0.014345828,0.000000808
395.9343872,0.014349093,0.000000808
395.0057983,0.013802848,0.000000808
394.0770874,0.013540277,0.000000808
392.9934387,0.013583195,0.000000808
392.0644226,0.013300313,0.000000808
390.9804077,0.012957442,0.000000808
390.0511169,0.012941521,0.000000808
388.9667664,0.012473892,0.000000808
388.0371704,0.012822966,0.000000808
386.9524841,0.012383272,0.000000808
386.022583,0.011924305,0.000000808
384.937561,0.012027391,0.000000808
384.0073853,0.011596928,0.000000808
383.0770874,0.011098186,0.000000808
381.9915771,0.010891045,0.000000808
381.0609741,0.011442116,0.000000808
379.9751282,0.010703187,0.000000808
379.0442505,0.011204449,0.000000808
377.9580383,0.011048716,0.000000808
377.026886,0.01006657,0.000000808
375.9403687,0.010000952,0.000000808
375.0089111,0.009758593,0.000000808
374.0773315,0.009811015,0.000000808
372.9903259,0.009035892,0.000000808
372.0584717,0.009007031,0.000000808
370.9711609,0.00901681,0.000000808
370.039032,0.009037768,0.000000808
368.951355,0.008583484,0.000000808
368.0189514,0.007972349,0.000000808
366.9309692,0.007618641,0.000000808
365.998291,0.00771104,0.000000808
365.0654602,0.007387139,0.000000808
363.9770203,0.007318317,0.000000808
363.0439453,0.00715547,0.000000808
361.9551697,0.0070935,0.000000808
361.0218201,0.006380708,0.000000808
359.9327393,0.006223936,0.000000808
358.999115,0.006421453,0.000000808
358.0653381,0.00599454,0.000000808
356.9757996,0.005581366,0.000000808
356.0417786,0.005642884,0.000000808
354.9519348,0.005153994,0.000000808
354.0176392,0.00554264,0.000000808
352.9274597,0.005601661,0.000000808
351.9929199,0.004825502,0.000000808
351.0582275,0.004604012,0.000000808
349.9676208,0.004833695,0.000000808
349.0326843,0.004448246,0.000000808
347.9417419,0.004602965,0.000000808
347.0065613,0.003755653,0.000000808
346.071228,0.003658636,0.000000808
344.9798584,0.003373142,0.000000808
344.044281,0.003889518,0.000000808
342.9526062,0.003362394,0.000000808
342.0167542,0.003683385,0.000000808
340.9248047,0.0033181,0.000000808
339.9887085,0.00343607,0.000000808
339.0524902,0.003434192,0.000000808
337.960083,0.002569156,0.000000808
337.0235901,0.002621577,0.000000808
335.9309082,0.003139145,0.000000808
334.9941711,0.002914083,0.000000808
334.0573425,0.002543768,0.000000808
332.9642029,0.002426353,0.000000808
332.0271301,0.002091229,0.000000808
330.9337158,0.001955837,0.000000808
329.9963684,0.001795767,0.000000808
329.0588989,0.001558774,0.000000808
327.9650574,0.002039522,0.000000808
327.0273743,0.001206018,0.000000808
325.9332275,0.001322247,0.000000808
324.9953003,0.001113669,0.000000808
324.0572205,0.001162436,0.000000808
322.962677,0.000769417,0.000000808
322.0243835,0.000916216,0.000000808
320.9295654,0.000708014,0.000000808
319.9909973,0.000947735,0.000000808
319.0523682,0.000884959,0.000000808
317.9571228,3.07E-05,0.000000808
317.018219,0.000755103,0.000000808
315.922699,0.000106378,0.000000808
314.9835815,0.000396521,0.000000808
314.044342,0.000349809,0.000000808
312.9484253,4.92E-05,0.000000808
312.0089417,0.000146254,0.000000808
311.0693665,-0.000107724,0.000000808
309.973053,-0.000165483,0.000000808
309.0332336,-0.000238551,0.000000808
307.9366455,-0.000243674,0.000000808
306.996582,-0.000285066,0.000000808
306.056427,-0.000314349,0.000000808
304.9594421,-0.000304778,0.000000808
304.019043,-0.000498433,0.000000808
302.921814,-0.000508051,0.000000808
301.9812012,-0.000883831,0.000000808
301.0404663,-0.000777849,0.000000808
299.9428406,-0.000639895,0.000000808
799.932312,0.000565588,0.00000101
798.9598389,0.000506132,0.00000101
797.9869995,0.0011825,0.00000101
797.0137329,0.000594308,0.00000101
796.0401001,0.000632725,0.00000101
795.0661011,0.000574764,0.00000101
793.9525146,0.00041344,0.00000101
792.9777222,0.00044754,0.00000101
792.0025024,-9.18E-05,0.00000101
791.0269775,0.00064955,0.00000101
790.0510254,0.000825952,0.00000101
788.9352417,0.000776159,0.00000101
787.9585571,0.001191611,0.00000101
786.9814453,0.000150838,0.00000101
786.0039673,-2.01E-05,0.00000101
785.026123,2.56E-05,0.00000101
784.0479126,-5.65E-05,0.00000101
783.0693359,0.001236805,0.00000101
781.9505005,-5.81E-05,0.00000101
780.9711304,0.000794468,0.00000101
779.991394,0.000181732,0.00000101
779.0112915,0.000263547,0.00000101
778.0308228,0.00124371,0.00000101
777.0499878,0.001009742,0.00000101
776.0687866,0.000706822,0.00000101
774.9469604,0.001672031,0.00000101
773.9649658,7.29E-05,0.00000101
772.982605,-0.000206055,0.00000101
771.9998779,0.000774136,0.00000101
771.0167847,-2.21E-05,0.00000101
770.0333252,0.000523108,0.00000101
769.0494995,0.000845456,0.00000101
768.0653687,0.000984445,0.00000101
766.9401245,0.000476796,0.00000101
765.9551392,0.000434169,0.00000101
764.9698486,0.001491727,0.00000101
763.9841919,0.000784406,0.00000101
762.9981079,0.000730132,0.00000101
762.0117188,0.001091325,0.00000101
761.0249634,0.001927313,0.00000101
760.0378418,0.000248266,0.00000101
759.050415,0.001250071,0.00000101
758.062561,0.000337166,0.00000101
756.9331665,0.000872819,0.00000101
755.9445801,-7.61E-05,0.00000101
754.9556274,0.000148119,0.00000101
753.9663086,0.000335741,0.00000101
752.9766235,0.000788451,0.00000101
751.9865723,-0.000171331,0.00000101
750.9962158,0.001026192,0.00000101
750.0054932,0.001043266,0.00000101
749.0144043,0.001078946,0.00000101
748.0229492,0.000884051,0.00000101
747.0311279,5.86E-05,0.00000101
746.0390015,0.000416368,0.00000101
745.0465088,0.000230058,0.00000101
744.0536499,0.000909238,0.00000101
743.0604248,0.000790007,0.00000101
742.0668945,0.000461196,0.00000101
740.9309692,0.000568906,0.00000101
739.9366455,0.000735292,0.00000101
738.9420166,0.001510274,0.00000101
737.9470215,0.000785106,0.00000101
736.9516602,0.000369861,0.00000101
735.9559326,0.000555376,0.00000101
734.9598999,0.000218377,0.00000101
733.963501,0.000648539,0.00000101
732.9667969,0.000404009,0.00000101
731.9696655,0.000475553,0.00000101
730.972229,0.000385795,0.00000101
729.9744873,0.001185589,0.00000101
728.9763794,0.000711696,0.00000101
727.9779053,-0.000219561,0.00000101
726.9790649,0.001056863,0.00000101
725.9799194,0.000883532,0.00000101
724.9804077,0.001225227,0.00000101
723.9805908,0.000482783,0.00000101
722.9804077,-2.54E-06,0.00000101
721.9798584,0.000655643,0.00000101
720.9790039,0.000320872,0.00000101
719.9778442,0.000434921,0.00000101
718.9762573,0.000257409,0.00000101
717.9744263,0.000778208,0.00000101
716.972168,0.000381286,0.00000101
715.9696045,0.000778752,0.00000101
714.9667358,0.000528576,0.00000101
713.963501,0.000676979,0.00000101
712.9598999,0.000497477,0.00000101
711.9559937,0.00055522,0.00000101
710.9517822,0.000734255,0.00000101
709.9472046,5.10E-05,0.00000101
708.9422607,0.000280384,0.00000101
707.9370117,0.000530417,0.00000101
706.9314575,0.000571965,0.00000101
706.0692139,0.000989738,0.00000101
705.0630493,0.000976843,0.00000101
704.0565186,0.000692924,0.00000101
703.0496216,0.000649161,0.00000101
702.0424194,0.000615642,0.00000101
701.0349121,0.000579041,0.00000101
700.0270386,0.000679857,0.00000101
699.0188599,0.000645039,0.00000101
698.0103149,0.000391857,0.00000101
697.0014648,0.000689139,0.00000101
695.9923096,0.000596667,0.00000101
694.9827881,0.000468504,0.00000101
693.9729614,0.000194732,0.00000101
692.9627686,0.000308204,0.00000101
691.9522705,0.000900133,0.00000101
690.9414673,0.000929057,0.00000101
689.9302979,0.001029046,0.00000101
689.0633545,0.000792989,0.00000101
688.0516357,0.000984653,0.00000101
687.0395508,0.000737003,0.00000101
686.0271606,0.000599104,0.00000101
685.0144043,0.000698266,0.00000101
684.0013428,0.000632103,0.00000101
682.9879761,0.000588243,0.00000101
681.9743042,0.000176941,0.00000101
680.9602661,0.000805827,0.00000101
679.9459229,0.000633037,0.00000101
678.9312744,0.001020743,0.00000101
678.0613403,0.000366933,0.00000101
677.0460815,0.000658546,0.00000101
676.0305176,0.000533371,0.00000101
675.0146484,0.000794831,0.00000101
673.9984131,0.001036779,0.00000101
672.9818726,0.000237362,0.00000101
671.9650269,0.001264349,0.00000101
670.947876,0.000307971,0.00000101
669.9304199,0.000440181,0.00000101
669.0580444,0.000617768,0.00000101
668.039978,0.000337244,0.00000101
667.0216064,0.000274323,0.00000101
666.0028687,0.000617483,0.00000101
664.9838867,0.000445908,0.00000101
663.9645386,0.000512378,0.00000101
662.9448853,0.000559031,0.00000101
662.0706787,0.001061975,0.00000101
661.0504761,0.000240962,0.00000101
660.0299072,0.001120183,0.00000101
659.0090942,-1.55E-05,0.00000101
657.987915,0.000674568,0.00000101
656.9664917,0.000266189,0.00000101
655.9447021,0.000174481,0.00000101
655.0686646,0.000764723,0.00000101
654.0463257,-0.000299656,0.00000101
653.0236206,0.00047988,0.00000101
652.0006714,0.000240003,0.00000101
650.977417,0.000741645,0.00000101
649.9537964,0.000427951,0.00000101
648.9299316,0.0007766,0.00000101
648.052063,0.000250959,0.00000101
647.0275879,0.000220061,0.00000101
646.0028687,0.000507066,0.00000101
644.9777832,-7.96E-05,0.00000101
643.9523926,0.000492838,0.00000101
642.9267578,0.000369395,0.00000101
642.0473633,0.000198202,0.00000101
641.0211182,0.000469022,0.00000101
639.9945679,0.000321182,0.00000101
638.9677124,0.000822503,0.00000101
637.9405518,0.000495041,0.00000101
637.0599365,0.000790707,0.00000101
636.0322266,0.000430386,0.00000101
635.0042114,0.000424271,0.00000101
633.9758911,0.000177951,0.00000101
632.9473267,0.000471691,0.00000101
632.0654297,0.000548171,0.00000101
631.0362549,0.000106482,0.00000101
630.0067749,0.000618908,0.00000101
628.9770508,0.000639155,0.00000101
627.9470215,0.000135612,0.00000101
627.0638428,0.00020276,0.00000101
626.0332642,0.000615694,0.00000101
625.0023804,0.000666972,0.00000101
623.9711914,0.000179608,0.00000101
622.9396973,0.000651806,0.00000101
622.0552979,0.000155551,0.00000101
621.0233154,0.000764568,0.00000101
619.9909668,0.000974716,0.00000101
618.958374,0.000228918,0.00000101
618.072998,0.000610665,0.00000101
617.039856,0.000656031,0.00000101
616.0064087,0.000283388,0.00000101
614.9726563,0.000352658,0.00000101
613.9386597,0.000455651,0.00000101
613.052124,0.000290097,0.00000101
612.0175171,0.001045238,0.00000101
610.982666,0.000945167,0.00000101
609.9475098,0.000750565,0.00000101
609.0599976,0.000921586,0.00000101
608.024353,0.000786843,0.00000101
606.9884033,0.000649602,0.00000101
605.9521484,0.000945193,0.00000101
605.0636597,0.000736173,0.00000101
604.0269165,0.000557346,0.00000101
602.9898071,0.000719708,0.00000101
601.9524536,0.000346389,0.00000101
601.0631104,0.000462492,0.00000101
600.0252075,0.000621708,0.00000101
598.9870605,0.001099421,0.00000101
597.9486084,0.001024635,0.00000101
597.0582886,0.000802352,0.00000101
596.0192871,0.000907682,0.00000101
594.9800415,0.000698188,0.00000101
593.9404907,0.000985691,0.00000101
593.0492554,0.000942054,0.00000101
592.0092163,0.000754325,0.00000101
590.9688721,0.000208484,0.00000101
589.9282227,0.000691084,0.00000101
589.0360718,0.000479103,0.00000101
587.9949341,0.000372011,0.00000101
586.9535522,0.000428546,0.00000101
586.0606689,0.000818275,0.00000101
585.0187378,0.001062079,0.00000101
583.9765625,0.000976714,0.00000101
582.934082,0.000209805,0.00000101
582.0403442,0.000771699,0.00000101
580.9973145,0.000655306,0.00000101
579.9541016,0.000589953,0.00000101
579.0596313,4.57E-05,0.00000101
578.0158691,0.000639932,0.00000101
576.9718018,0.000611183,0.00000101
575.9274902,0.000370483,0.00000101
575.0321655,0.00056647,0.00000101
573.9873657,0.000461015,0.00000101
572.9422607,0.000384266,0.00000101
572.0462646,0.000449043,0.00000101
571.0006714,0.000839853,0.00000101
569.954834,0.00050704,0.00000101
569.0581665,0.000628811,0.00000101
568.0117798,0.000166997,0.00000101
566.9651489,0.000347736,0.00000101
566.0678711,0.000296936,0.00000101
565.020752,0.000253808,0.00000101
563.9733276,0.000619816,0.00000101
562.9256592,0.00025386,0.00000101
562.0274658,0.00012686,0.00000101
560.9793091,0.000302453,0.00000101
559.9309082,0.000186315,0.00000101
559.0320435,6.96E-05,0.00000101
557.9831543,-0.000266958,0.00000101
556.934021,0.000240988,0.00000101
556.0344849,0.000224956,0.00000101
554.9848633,0.000155007,0.00000101
553.9349365,0.000229669,0.00000101
553.03479,0.000480113,0.00000101
551.984375,0.000346622,0.00000101
550.9337158,0.000482653,0.00000101
550.032959,0.000524689,0.00000101
548.9818115,0.000661113,0.00000101
547.9304199,0.000479543,0.00000101
547.0289917,0.000488925,0.00000101
545.9771118,0.000376286,0.00000101
544.9249878,-0.000113107,0.00000101
544.0229492,0.000313281,0.00000101
542.9702759,-9.77E-05,0.00000101
542.0678711,0.000219569,0.00000101
541.0147705,0.000295718,0.00000101
539.9614258,0.000440336,0.00000101
539.0583496,0.000461766,0.00000101
538.0045166,-0.000118852,0.00000101
536.9504395,0.000340845,0.00000101
536.0467529,0.000802766,0.00000101
534.9921875,0.000191495,0.00000101
533.9373779,-0.000185097,0.00000101
533.0330811,0.000156405,0.00000101
531.9777832,0.000138331,0.00000101
531.0731201,0.000490687,0.00000101
530.017334,0.000330301,0.00000101
528.9613647,0.000361648,0.00000101
528.0560303,0.000196415,0.00000101
526.9995728,0.000603692,0.00000101
525.9429321,0.000629044,0.00000101
525.0369873,0.000183337,0.00000101
523.9797974,0.000121137,0.00000101
523.0734863,0.000569061,0.00000101
522.0158691,0.000651858,0.00000101
520.9580078,0.000560171,0.00000101
520.0510864,0.000243474,0.00000101
518.9927368,0.000525078,0.00000101
517.9342041,0.000347321,0.00000101
517.0266724,0.000551877,0.00000101
515.9676514,0.000877981,0.00000101
515.0596924,0.000589668,0.00000101
514.0002441,0.00079452,0.00000101
512.9405518,0.00032284,0.00000101
512.0319824,0.000426733,0.00000101
510.9718628,0.00057479,0.00000101
510.0629578,0.000956685,0.00000101
509.0023499,0.000730365,0.00000101
507.9414978,0.000447825,0.00000101
507.0320129,0.000715274,0.00000101
505.9707031,0.000748309,0.00000101
505.0608521,0.000846234,0.00000101
503.999115,0.001037505,0.00000101
502.9371338,0.001123946,0.00000101
502.0266724,0.001199139,0.00000101
500.9642639,0.001148291,0.00000101
500.0534363,0.001381061,0.00000101
498.9905701,0.001603148,0.00000101
497.9274902,0.001812845,0.00000101
497.0160828,0.001816718,0.00000101
495.9525452,0.001672135,0.00000101
495.0407715,0.002039522,0.00000101
493.9768066,0.002434683,0.00000101
493.0646667,0.002575093,0.00000101
492.0002747,0.003255267,0.00000101
490.9356384,0.003321883,0.00000101
490.0229187,0.003448412,0.00000101
488.9578857,0.003814981,0.00000101
488.0447998,0.004181128,0.00000101
486.9793091,0.004528227,0.00000101
486.0658569,0.004971008,0.00000101
484.999939,0.005540594,0.00000101
483.9338074,0.005765816,0.00000101
483.0197754,0.006155824,0.00000101
481.9532166,0.006480515,0.00000101
